CG_ID	MMP1	MMP2	MMH11	MMH12	log2_P_ratio	log2_H_ratio	perc_cis	FBgn_ID	Gene_name	tau	Age_classification	HK_bin	min	class	pvalsPar1.adj	pvalsHyb1.adj
CG3456	61	123	82	102	-1.01177716777635	-0.314873337353412	31.1208186329633	FBgn0023549	Mct1	0.592	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	non_HKs	0	non_TS_non_HK	4.46627922132927e-05	0.502712308052898
CG3458	203	261	228	236	-0.362570079384708	-0.0497530351970996	13.7223223939306	FBgn0026015	Top3beta	0.336	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.029066939143776	0.958976304350014
CG3460	22	38	28	32	-0.788495894806288	-0.192645077942396	24.4319696794012	FBgn0023542	Nmd3	0.255	Eukaryota	non_HKs	0	non_TS_non_HK	0.131870701095303	0.940147312501594
CG3461	27	22	24	25	0.295455883526171	-0.0588936890535686	14.2515787966624	FBgn0003116	pn	0.373	Eukaryota	non_HKs	0	non_TS_non_HK	0.729805975163325	1
CG3480	91	110	104	97	-0.273565073325963	0.100526875953964	21.1805496557	FBgn0023509	mip130	0.394	Bilateria	non_HKs	0	non_TS_non_HK	0.368182215126861	0.925215153812264
CG3493	313	294	312	295	0.0903465020962539	0.0808310746130447	89.4678518122687	FBgn0034854	Golgin245	0.188	Eukaryota	non_HKs	0	non_TS_non_HK	0.646216903843429	0.83312919219719
CG3495	60	40	53	47	0.584962500721156	0.173331602885562	29.6312332280914	FBgn0267823	Gmer	0.417	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.141686033116545	0.89850553109975
CG3496	35	89	66	58	-1.34645041402143	0.186413124230881	10.8425321124083	FBgn0003977	vir	0.401	Bilateria	non_HKs	0	non_TS_non_HK	1.14135960211772e-05	0.843093407546611
CG3499	89	67	85	71	0.409644240508625	0.25964381663302	63.3827577584489	FBgn0034792	CG3499	0.542	Eukaryota	non_HKs	0	non_TS_non_HK	0.206666080109524	0.663741860382358
CG3501	112	88	120	80	0.347923303420307	0.584962500721156	71.1631742524085	FBgn0034791	EMC8-9	0.341	Eukaryota	non_HKs	0	non_TS_non_HK	0.225086304403903	0.0598471379147994
CG3504	55	139	86	108	-1.33758135919885	-0.328622747461371	24.568430563222	FBgn0001263	inaD	0.602	Bilateria	non_HKs	0	non_TS_non_HK	1.72314466453658e-08	0.454276034390509
CG3508	75	61	76	60	0.298081352932995	0.341036917835067	88.8134359829441	FBgn0038251	Hexim	0.458	Bilateria	non_HKs	0	non_TS_non_HK	0.445001063448478	0.559606280018839
CG3511	32	55	47	40	-0.78135971352466	0.232660756790275	18.6624095824811	FBgn0035027	CG3511	0.409	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.0567402856359987	0.834792272966826
CG3520	63	57	72	48	0.144389909335175	0.584962500721156	57.0397351805144	FBgn0034859	CG3520	0.507	Diptera	non_HKs	0	non_TS_non_HK	0.790461625949629	0.21413181779829
CG3522	51	48	44	55	0.0874628412503394	-0.321928094887362	44.0201992878713	FBgn0035028	Start1	0.358	Bilateria	non_HKs	0	non_TS_non_HK	0.931072242615476	0.675867648260224
CG3523	233	649	427	455	-1.47788852334486	-0.0916304754655682	6.20009385134028	FBgn0283427	FASN1	0.383	Cellular_Organisms	non_HKs	0	non_TS_non_HK	4.07203035513272e-44	0.715178959849964
CG3524	64	158	114	108	-1.3037807481771	0.0780025120012732	5.34342185598955	FBgn0042627	FASN2	0.824	Cellular_Organisms	non_HKs	0	TS	3.04622245437964e-09	0.957635154502359
CG3525	286	374	335	325	-0.387023123109247	0.0437213774293178	9.21486232404627	FBgn0000536	eas	0.348	Eukaryota	non_HKs	0	non_TS_non_HK	0.00340973919839544	0.950097921568329
CG3527	55	39	45	49	0.495957494662411	-0.122856747785533	16.5648581922906	FBgn0029714	CG3527	0.295	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.252528026766823	0.966580075408169
CG3529	103	137	108	132	-0.411531555777308	-0.289506617194985	70.3485827831986	FBgn0035995	CG3529	0.407	Eukaryota	non_HKs	0	non_TS_non_HK	0.0926686092764816	0.461475248990033
CG3530	172	242	219	195	-0.492598482572497	0.167456745851563	20.2361719294937	FBgn0028497	CG3530	0.368	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.00332283341821789	0.622029677611862
CG3532	21	29	18	32	-0.465663572348812	-0.830074998557688	69.4922086469009	FBgn0037979	GCC185	0.292	Bilateria	non_HKs	0	non_TS_non_HK	0.506098971449132	0.297858771524355
CG3534	28	26	28	26	0.106915203916512	0.106915203916512	100	FBgn0038463	CG3534	0.416	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.965730311627405	1
CG3539	82	54	74	62	0.602664502454615	0.255257055242075	42.354751972686	FBgn0264978	Slh	0.411	Eukaryota	non_HKs	0	non_TS_non_HK	0.0627908272066541	0.704729356255871
CG3542	50	38	54	34	0.395928676331139	0.667424660913129	71.0842459493664	FBgn0031492	CG3542	0.29	Eukaryota	non_HKs	0	non_TS_non_HK	0.415718421847702	0.23551746664993
CG3548	33	34	33	34	-0.043068721891886	-0.043068721891886	100	FBgn0035033	CG3548	0.349	Pan-drosophilid	non_HKs	0	non_TS_non_HK	1	1
CG3552	114	59	125	48	0.9502469648029	1.38082178394093	76.2296772332381	FBgn0035999	CG3552	0.663	Bilateria	non_HKs	0	TS	0.000232004116298286	2.57119515672259e-07
CG3558	262	314	284	292	-0.261197747354177	-0.0400774393753352	15.3437155493502	FBgn0025681	CG3558	0.36	Bilateria	non_HKs	0	non_TS_non_HK	0.0937997776782617	0.972159762357186
CG3567	111	121	109	123	-0.124447370924488	-0.174330180562313	77.752043004601	FBgn0033121	Cyp6u1	0.338	Bilateria	non_HKs	0	non_TS_non_HK	0.720211952911647	0.73801111453229
CG3570	40	34	42	32	0.234465253637023	0.39231742277876	71.3084526189976	FBgn0035035	CG3570	0.485	Eukaryota	non_HKs	0	non_TS_non_HK	0.725344522188812	0.660900512291676
CG3572	76	86	77	85	-0.178337241258512	-0.1426043954428	79.9633292723673	FBgn0022960	vimar	0.26	Bilateria	non_HKs	0	non_TS_non_HK	0.656440406244014	0.876697187160198
CG3573	91	102	101	92	-0.164630701772799	0.134649526694782	31.030258951567	FBgn0023508	Ocrl	0.372	Eukaryota	non_HKs	0	non_TS_non_HK	0.649965341979171	0.867315069284137
CG3585	34	194	113	115	-2.51245000093679	-0.0253110885291875	1.00742655653844	FBgn0023458	Rbcn-3A	0.272	Eukaryota	non_HKs	0	non_TS_non_HK	8.50171274220199e-27	1
CG3587	53	39	57	35	0.442518235700951	0.703606997219775	72.935637048906	FBgn0023521	CG3587	0.574	Eukaryota	non_HKs	0	non_TS_non_HK	0.330574563644314	0.186913478778179
CG3589	60	59	59	60	0.0242475462466772	-0.0242475462466773	33.3333333333334	FBgn0035065	CG3589	0.484	Eukaryota	non_HKs	0	non_TS_non_HK	1	1
CG3590	200	223	202	221	-0.15704371014558	-0.129691076639637	82.5827895427412	FBgn0038467	AdSL	0.467	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.46696228823858	0.728319550944632
CG3593	192	220	226	186	-0.196397212803504	0.281020151307156	37.0525119860856	FBgn0003257	r-l	0.266	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.341585453583179	0.269201920845041
CG3594	33	28	28	33	0.237039197300849	-0.237039197300849	33.3333333333333	FBgn0035063	CG3594	0.33	Diptera	non_HKs	0	non_TS_non_HK	0.761612042559526	0.892251332194145
CG3595	405	382	359	428	0.0843492697362384	-0.253626952578096	42.8711276987674	FBgn0003514	sqh	0.37	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.618285032435998	0.124788303776923
CG3597	94	56	87	63	0.747233929620033	0.465663572348812	62.3183120961331	FBgn0031417	CG3597	0.662	Diptera	non_HKs	0	TS	0.0103819956529538	0.285244416280101
CG3603	29	26	28	27	0.15754127698648	0.0524674198941355	33.3039193903691	FBgn0029648	CG3603	0.494	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.891873306706347	1
CG3605	153	151	148	156	0.018983103367573	-0.0759488532332986	44.4455134002481	FBgn0031493	CG3605	0.288	Eukaryota	non_HKs	0	non_TS_non_HK	1	0.933580303007999
CG3606	30	76	40	66	-1.34103691783507	-0.722466024471091	53.8736864632646	FBgn0011571	caz	0.296	Bilateria	non_HKs	0	non_TS_non_HK	6.79226550904107e-05	0.121505065224147
CG3608	73	77	76	74	-0.0769619818148842	0.0384741478146356	24.9977769214246	FBgn0035039	Adck	0.426	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.904438962768379	1
CG3609	177	189	190	176	-0.0946368741380752	0.110423989693651	35.0013601159361	FBgn0031418	CG3609	0.396	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.727961285389571	0.820229027312894
CG3612	2596	3605	3101	3100	-0.473708876129046	0.000465310451022407	0.0980344985895531	FBgn0011211	blw	0.345	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	HK	14.48491274	non_TS_HK	7.11757838572507e-36	1
CG3613	45	55	58	42	-0.289506617194985	0.465663572348812	38.1430778607329	FBgn0022986	qkr58E-1	0.455	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.553046568304772	0.455301061973434
CG3615	152	202	176	178	-0.410283969308209	-0.0163018123291005	3.97329984805096	FBgn0034110	Atg9	0.359	Eukaryota	non_HKs	0	non_TS_non_HK	0.0322415835312518	1
CG3620	242	316	291	267	-0.384917510902508	0.12417941122073	19.6090402691997	FBgn0262738	norpA	0.553	Eukaryota	HK	1.000337052	non_TS_HK	0.00873740241347654	0.690556000148534
CG3624	87	147	86	148	-0.756728848987636	-0.783188610926852	96.7319440357113	FBgn0034724	babos	0.439	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.000635235446181185	0.00160432867344244
CG3626	223	227	217	233	-0.0256485873706103	-0.102634912209801	57.1396310903968	FBgn0029706	CG3626	0.301	Diptera	non_HKs	0	non_TS_non_HK	0.964141227851011	0.809377823474781
CG3630	84	126	98	112	-0.584962500721156	-0.192645077942396	32.9328935965807	FBgn0023540	CG3630	0.621	Bilateria	non_HKs	0	TS	0.0180394625029605	0.717971922694501
CG3632	276	264	281	259	0.0641303374197156	0.117618032534372	68.7399739041055	FBgn0030735	CG3632	0.252	Eukaryota	non_HKs	0	non_TS_non_HK	0.782346182592325	0.717971922694501
CG3633	114	123	96	141	-0.109624491174498	-0.554588851677637	55.4836745977398	FBgn0034727	mRpS29	0.321	Eukaryota	non_HKs	0	non_TS_non_HK	0.757252324428895	0.049136745628451
CG3637	174	150	162	162	0.214124805352847	0	0	FBgn0025865	Cortactin	0.322	Bilateria	non_HKs	0	non_TS_non_HK	0.365345734267426	1
CG3638	121	301	235	187	-1.31475643948511	0.329622486677363	16.6981889948682	FBgn0261444	CG3638	0.359	Bilateria	non_HKs	0	non_TS_non_HK	2.14924338184526e-17	0.160779023927061
CG3642	36	22	40	18	0.710493382805015	1.15200309344505	72.2933063664005	FBgn0015621	Clp	0.483	Eukaryota	non_HKs	0	non_TS_non_HK	0.197133686025839	0.0571800530527987
CG3644	1404	2425	1960	1869	-0.788441811657292	0.0685870852574124	7.40988558737513	FBgn0000181	bic	0.202	Eukaryota	non_HKs	0	non_TS_non_HK	1.31117323840242e-59	0.475709493607803
CG3647	276	385	354	307	-0.480190178804095	0.205510704712818	23.0596984405282	FBgn0001978	stc	0.344	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.00017409827610422	0.32479772699304
CG3651	145	122	141	126	0.249171752452048	0.162271428898877	65.1243278188627	FBgn0032974	CG3651	0.31	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.333860440282142	0.737069056631712
CG3654	200	526	360	366	-1.39506279951758	-0.0238467419543678	1.70936691614271	FBgn0036004	Jarid2	0.375	Bilateria	non_HKs	0	non_TS_non_HK	6.59285823955949e-33	1
CG3655	101	124	117	108	-0.29598482763508	0.115477217419936	21.9147111713705	FBgn0040397	CG3655	0.428	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.28216383196435	0.884411415605139
CG3658	71	41	58	54	0.792195114886598	0.103093492964104	13.0136491663246	FBgn0026143	CDC45L	0.529	Eukaryota	non_HKs	0	non_TS_non_HK	0.0223802482568667	0.972681312499237
CG3664	407	286	403	290	0.509013647487858	0.474726938513033	93.2640884691323	FBgn0014010	Rab5	0.273	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	3.9174897017354e-05	0.000618437466062865
CG3666	21	31	29	23	-0.561878887608115	0.334419039070559	27.1727008221563	FBgn0034094	Tsf3	0.693	Diptera	non_HKs	0	TS	0.379140521464703	0.815422505557292
CG3672	72	198	135	135	-1.4594316186373	0	0	FBgn0035985	Cpr67B	0.695	Diptera	non_HKs	0	TS	1.64252705006529e-13	1
CG3680	183	154	172	165	0.248913297589141	0.0599425404562822	24.0816947253754	FBgn0037027	HIPP1	0.278	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.261168796145564	0.958976304350014
CG3688	33	26	27	32	0.343954401217361	-0.245112497836531	29.3836672003935	FBgn0001974	l(2)35Bd	0.41	Eukaryota	non_HKs	0	non_TS_non_HK	0.619733791881867	0.889607138548202
CG3689	138	137	131	144	0.0104923738176425	-0.136501999904862	48.1494694829088	FBgn0035987	CG3689	0.25	Eukaryota	non_HKs	0	non_TS_non_HK	1	0.801509912843961
CG3691	61	55	61	55	0.149377624038227	0.149377624038227	100	FBgn0035047	Pof	0.629	Pan-drosophilid	non_HKs	0	TS	0.786093532821145	0.909079616562862
CG3692	34	46	18	62	-0.436099114806674	-1.78427130894456	56.9610052723622	FBgn0260450	CalpC	0.448	Eukaryota	non_HKs	0	non_TS_non_HK	0.387410798999457	3.64556014198582e-05
CG3695	46	66	59	53	-0.52083216330144	0.154722594798642	18.6350493914429	FBgn0034795	MED23	0.434	Bilateria	non_HKs	0	non_TS_non_HK	0.170280591645433	0.90491317450038
CG3699	21	43	21	43	-1.03394733192334	-1.03394733192334	100	FBgn0040349	CG3699	0.656	Cellular_Organisms	non_HKs	0	TS	0.0292601479661193	0.0766427561565671
CG3700	81	76	90	67	0.0919224894410394	0.425763905871902	56.0506743924841	FBgn0034796	CG3700	0.443	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.868377624412292	0.337325444105771
CG3704	105	120	119	106	-0.192645077942396	0.166897308744744	31.7030250934675	FBgn0040346	CG3704	0.342	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.533618764209668	0.76001111779305
CG3705	443	320	379	384	0.469234793667656	-0.0189084625500645	3.72909938970625	FBgn0023129	aay	0.458	Cellular_Organisms	non_HKs	0	non_TS_non_HK	7.14413249319395e-05	1
CG3707	68	226	129	165	-1.73271612116485	-0.355094958822562	20.4935450467121	FBgn0004655	wapl	0.477	Bilateria	non_HKs	0	non_TS_non_HK	1.66242908537284e-19	0.231794825151328
CG3711	116	164	133	147	-0.499571009490512	-0.144389909335175	28.9027799035879	FBgn0040344	CG3711	0.268	Eukaryota	non_HKs	0	non_TS_non_HK	0.0190830403454491	0.770098530335416
CG3712	33	30	43	20	0.137503523749935	1.10433665981474	53.3194652612135	FBgn0040907	mRpL33	0.358	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.902356304559836	0.0561924280826172
CG3715	80	90	73	97	-0.169925001442312	-0.41008828330711	63.0660970725529	FBgn0015296	Shc	0.341	Bilateria	non_HKs	0	non_TS_non_HK	0.663517273354498	0.334918615176899
CG3717	55	54	59	50	0.0264722113611912	0.238786859587116	52.9341745596828	FBgn0013432	bcn92	0.28	Eukaryota	non_HKs	0	non_TS_non_HK	1	0.777310639541692
CG3722	266	404	330	340	-0.602929047250605	-0.043068721891886	7.14324879325057	FBgn0003391	shg	0.423	Diptera	non_HKs	0	non_TS_non_HK	1.05056483493737e-06	0.951669653032154
CG3724	142	197	193	146	-0.472304699951694	0.402632478388063	31.5155010349343	FBgn0004654	Pgd	0.299	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.0137898656457251	0.106097136631664
CG3725	735	1741	1152	1324	-1.24410004792737	-0.200762405364905	16.137159201896	FBgn0263006	SERCA	0.457	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK	5.2729749183537e-91	0.0103288528421936
CG3726	58	127	93	92	-1.13070369164459	0.0155968550510186	1.34236078224915	FBgn0029824	CG3726	0.562	Pan-drosophilid	non_HKs	0	non_TS_non_HK	3.83626860088062e-06	1
CG3730	81	68	78	71	0.252387161634285	0.135655099357566	53.7488113417329	FBgn0015925	csul	0.393	Eukaryota	non_HKs	0	non_TS_non_HK	0.508343148712565	0.90039889581717
CG3731	435	619	540	514	-0.508924008478174	0.0711910478569528	10.9305052415043	FBgn0038271	UQCR-C1	0.405	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK	1.73684391626292e-07	0.774592325632812
CG3732	108	71	81	98	0.605140382658786	-0.274859841230583	23.8002723907536	FBgn0034750	CG3732	0.405	Bilateria	non_HKs	0	non_TS_non_HK	0.0257647265830627	0.590797795639051
CG3733	102	317	259	160	-1.63591368816791	0.694880192799191	22.9661284017356	FBgn0250786	Chd1	0.295	Eukaryota	non_HKs	0	non_TS_non_HK	3.7238539331566e-25	6.48185082779976e-05
CG3735	74	53	66	61	0.481532911065751	0.113656781795567	23.6031181220858	FBgn0034933	CG3735	0.345	Eukaryota	non_HKs	0	non_TS_non_HK	0.176745313665786	0.948714828822596
CG3740	111	101	104	108	0.136204383598311	-0.0544477840223765	22.2145225477923	FBgn0023530	CG3740	0.346	Diptera	non_HKs	0	non_TS_non_HK	0.705357288030766	0.994442968402815
CG3743	144	137	169	112	0.0718929184817857	0.59352451422458	53.2234463784577	FBgn0040305	MTF-1	0.281	Bilateria	non_HKs	0	non_TS_non_HK	0.843493806308347	0.0133629661766903
CG3744	116	151	108	159	-0.380423744197507	-0.557995453120887	75.8592120358013	FBgn0039240	CG3744	0.393	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.101969073972334	0.029328991724863
CG3747	34	53	51	36	-0.64045761331286	0.502500340529183	30.5386251507032	FBgn0026439	Eaat1	0.628	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	non_HKs	0	TS	0.134077309699616	0.455301061973434
CG3751	2204	4297	3002	3499	-0.963205553202781	-0.221018687619161	22.9461600262006	FBgn0261596	RpS24	0.14	Eukaryota	non_HKs	0	non_TS_non_HK	1.73959042967038e-148	5.27852449317019e-08
CG3752	2225	1555	1923	1857	0.516890755723157	0.0503849474044765	9.7476975253669	FBgn0012036	Aldh	0.331	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	HK	2.578436404	non_TS_HK	4.00694800376398e-26	0.656654144902868
CG3762	1038	1676	1513	1201	-0.691215705341471	0.333175836511103	24.5421215787235	FBgn0263598	Vha68-2	0.342	Cellular_Organisms	non_HKs	0	non_TS_non_HK	6.28796296463767e-33	1.41526669667609e-07
CG3764	235	274	273	236	-0.221515136395527	0.210114091558011	32.7411420064233	FBgn0036684	CG3764	0.438	Bilateria	non_HKs	0	non_TS_non_HK	0.206244462841001	0.413488206797239
CG3766	140	157	125	172	-0.165337731946661	-0.460480470040011	60.9404879420723	FBgn0011232	scat	0.411	Eukaryota	non_HKs	0	non_TS_non_HK	0.536340974455504	0.0721958700995478
CG3767	26	37	41	22	-0.509013647487857	0.898120385980786	38.9597078050624	FBgn0028424	JhI-26	0.546	Diptera	non_HKs	0	non_TS_non_HK	0.372800733366267	0.161014584364346
CG3770	22	25	30	17	-0.184424571137427	0.819427754358179	44.9425057297775	FBgn0035085	CG3770	0.486	Bilateria	non_HKs	0	non_TS_non_HK	0.884663913475408	0.337325444105771
CG3771	45	64	46	63	-0.508146903670325	-0.453717967442904	89.2887399619513	FBgn0023130	a6	0.377	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.1925953060407	0.442397024349331
CG3773	37	34	35	36	0.12199052437861	-0.0406419844973459	19.9936469268228	FBgn0038692	CG3773	0.343	Bilateria	non_HKs	0	non_TS_non_HK	0.907901214746125	1
CG3774	271	313	318	266	-0.207869805578747	0.257600519783166	35.6259032586883	FBgn0029849	Efr	0.419	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.201508193202833	0.21159711619411
CG3775	33	39	35	37	-0.241008099503795	-0.0801703486839833	33.2645868952305	FBgn0030425	CG3775	0.729	Bilateria	non_HKs	0	TS	0.72064440851056	1
CG3779	81	136	121	96	-0.747612838365715	0.333900736553438	23.5903179618164	FBgn0002973	numb	0.474	Bilateria	non_HKs	0	non_TS_non_HK	0.00127698789146327	0.397631313848499
CG3781	69	61	66	64	0.177787119215283	0.0443941193584534	24.9703800558783	FBgn0029853	CG3781	0.418	Eukaryota	non_HKs	0	non_TS_non_HK	0.707547849021839	1
CG3792	45	53	42	56	-0.236067358233524	-0.415037499278844	69.8707341630065	FBgn0031662	CG3792	0.252	Diptera	non_HKs	0	non_TS_non_HK	0.656440406244014	0.544417696516588
CG3793	82	67	104	45	0.291462814160311	1.20858662181142	56.8556565871017	FBgn0028507	CG3793	0.46	Eukaryota	non_HKs	0	non_TS_non_HK	0.42880919768754	6.4472227810893e-05
CG3797	121	103	104	120	0.232362710091376	-0.206450877467426	31.9947693786352	FBgn0036842	CG3797	0.277	Eukaryota	non_HKs	0	non_TS_non_HK	0.43471870191492	0.675867648260224
CG3798	264	345	295	314	-0.386058432307078	-0.0900496046424234	23.3253821459846	FBgn0013305	Nmda1	0.34	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.00547738281598011	0.798370393041145
CG3800	1374	934	1427	881	0.556887549108438	0.69577141055535	83.360332570147	FBgn0034802	CG3800	0.311	Eukaryota	HK	26.00425418	non_TS_HK	1.33787886231208e-18	1.22708894717707e-27
CG3803	109	80	93	96	0.446256229889564	-0.0458036896131248	8.51585584836662	FBgn0034938	CG3803	0.338	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.110507271019572	1
CG3806	129	183	133	179	-0.504472582860788	-0.428533341763067	84.9468051034446	FBgn0023512	eIF2B-epsilon	0.377	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.0112687526826873	0.0942576167858305
CG3808	81	60	73	68	0.432959407276106	0.102361717629678	23.6423359579296	FBgn0036838	CG3808	0.389	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.205802327297452	0.95741798498636
CG3811	218	325	277	266	-0.57611158313889	0.0584597305479987	8.43536967561659	FBgn0032123	Oatp30B	0.547	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	non_HKs	0	non_TS_non_HK	4.00718641682309e-05	0.923276406290205
CG3812	44	30	39	35	0.552541023028779	0.156119201917282	28.254771213458	FBgn0030421	CG3812	0.649	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	TS	0.265937471174205	0.95128957151544
CG3820	127	162	143	146	-0.351165316112459	-0.0299532221016278	8.52966415738945	FBgn0010660	Nup214	0.309	Bilateria	non_HKs	0	non_TS_non_HK	0.119082922742124	1
CG3821	95	144	111	128	-0.600069393111365	-0.205584133649894	34.2600599213932	FBgn0002069	Aats-asp	0.261	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.00823366764837344	0.667457791750992
CG3823	43	28	37	34	0.618909832644494	0.12199052437861	19.71054876562	FBgn0029863	CG3823	0.701	Diptera	non_HKs	0	TS	0.212680318808247	0.985060801956052
CG3825	431	480	417	494	-0.15534653651942	-0.244463658140014	73.2846953339014	FBgn0034948	Gadd34	0.256	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.238444291443358	0.101876760860007
CG3831	43	51	37	57	-0.246160587269398	-0.623436648535792	62.2992635577726	FBgn0034804	CG3831	0.447	Diptera	non_HKs	0	non_TS_non_HK	0.649965341979171	0.256006392704819
CG3832	191	145	182	154	0.397519738020814	0.241008099503795	60.6279579232304	FBgn0283509	Phm	0.318	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.0462270744756165	0.467672827675838
CG3836	66	97	87	76	-0.555518722828674	0.195015982405143	20.6245931555608	FBgn0003459	stwl	0.411	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.0583371889627177	0.767751881775779
CG3838	148	91	162	77	0.701658725430254	1.07306346218972	74.2877872264924	FBgn0032130	CG3838	0.607	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.00150616842928375	2.22770496624995e-06
CG3842	49	28	45	32	0.807354922057604	0.491853096329675	60.9215455175712	FBgn0029866	CG3842	0.557	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.067393057818619	0.521287338205367
CG3845	220	342	290	272	-0.636492801361238	0.092446248764595	11.2549188413131	FBgn0010488	NAT1	0.188	Eukaryota	HK	11.51715335	non_TS_HK	2.740302521409e-06	0.803904925520927
CG3847	234	196	195	235	0.255654875468196	-0.269186632815389	33.9013970515984	FBgn0029867	CG3847	0.299	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.174193220739448	0.285244416280101
CG3848	22	70	41	51	-1.66985139830767	-0.314873337353412	18.8563687566764	FBgn0023518	trr	0.364	Cellular_Organisms	non_HKs	0	non_TS_non_HK	4.70940758852882e-06	0.706347147872571
CG3849	131	143	148	126	-0.126448335240939	0.232173442129033	39.2984632350134	FBgn0063485	Lasp	0.997	Bilateria	non_HKs	0	TS	0.680354861073696	0.566205929603501
CG3850	45	103	81	67	-1.19464743085354	0.273760812426852	15.7137914675977	FBgn0033782	sug	0.604	Eukaryota	non_HKs	0	non_TS_non_HK	1.74708497894198e-05	0.651577696160287
CG3860	170	148	156	162	0.199937570508752	-0.0544477840223765	17.6301624486918	FBgn0034951	CG3860	0.397	Eukaryota	non_HKs	0	non_TS_non_HK	0.414064195553867	0.972681312499237
CG3868	83	170	137	116	-1.03435150479078	0.240051087832955	15.8506721552928	FBgn0036422	CG3868	0.719	Pan-drosophilid	non_HKs	0	TS	4.86699862406659e-07	0.567837148018972
CG3870	99	109	104	104	-0.138827704697317	0	0	FBgn0015372	RabX1	0.462	Eukaryota	non_HKs	0	non_TS_non_HK	0.702283032564463	1
CG3874	98	134	112	120	-0.451379346342564	-0.0995356735509144	22.0514461632841	FBgn0042641	frc	0.479	Eukaryota	non_HKs	0	non_TS_non_HK	0.0656764023550651	0.911248579742852
CG3881	78	59	58	79	0.402759169500407	-0.445799753049531	34.4417479832677	FBgn0032135	GlcAT-S	0.563	Diptera	non_HKs	0	non_TS_non_HK	0.25666699218075	0.35659368896739
CG3885	94	87	84	97	0.111645355828909	-0.207595419408367	39.4041680351895	FBgn0266669	Sec3	0.273	Eukaryota	non_HKs	0	non_TS_non_HK	0.795530024196837	0.720499367904407
